flow_id,scenario,algorithm,traffic_type,priority,source_zone,segment_id,segment_type,segment_zone,required_bandwidth_mbps,estimated_delay_ms,estimated_loss_percent,qos_satisfied
118,video_dominant,intelligent,video,5,administration,eth_lab,ethernet,computer_lab,3.103,4.0,0.05,True
119,video_dominant,intelligent,video,5,student_area,eth_server,ethernet,server_room,3.703,3.0,0.03,True
121,video_dominant,intelligent,video,5,academic_building,eth_admin,ethernet,administration,3.7,5.0,0.05,True
127,video_dominant,intelligent,video,5,administration,eth_academic,ethernet,academic_building,4.525,5.0,0.05,True
130,video_dominant,intelligent,video,5,administration,eth_lab,ethernet,computer_lab,4.266,4.0,0.05,True
131,video_dominant,intelligent,voice,5,administration,eth_server,ethernet,server_room,0.203,3.0,0.03,True
132,video_dominant,intelligent,video,5,dormitory,eth_server,ethernet,server_room,3.682,3.0,0.03,True
133,video_dominant,intelligent,video,5,administration,eth_admin,ethernet,administration,3.649,5.0,0.05,True
135,video_dominant,intelligent,video,5,library,eth_server,ethernet,server_room,4.509,3.0,0.03,True
136,video_dominant,intelligent,voice,5,academic_building,eth_lab,ethernet,computer_lab,0.177,4.0,0.05,True
138,video_dominant,intelligent,video,5,library,eth_academic,ethernet,academic_building,4.51,5.0,0.05,True
139,video_dominant,intelligent,video,5,dormitory,eth_lab,ethernet,computer_lab,3.222,4.0,0.05,True
143,video_dominant,intelligent,video,5,library,eth_admin,ethernet,administration,4.535,5.0,0.05,True
145,video_dominant,intelligent,voice,5,administration,eth_server,ethernet,server_room,0.193,3.0,0.03,True
146,video_dominant,intelligent,video,5,computer_lab,eth_server,ethernet,server_room,4.407,3.0,0.03,True
147,video_dominant,intelligent,video,5,administration,eth_lab,ethernet,computer_lab,4.612,4.0,0.05,True
148,video_dominant,intelligent,video,5,administration,eth_academic,ethernet,academic_building,3.085,5.0,0.05,True
149,video_dominant,intelligent,voice,5,academic_building,eth_server,ethernet,server_room,0.236,3.0,0.03,True
3,video_dominant,intelligent,lms,4,administration,wifi_ap_1,wifi,academic_building,0.995,18.0,0.7,True
10,video_dominant,intelligent,lms,4,administration,wifi_ap_1,wifi,academic_building,1.24,18.0,0.7,True
17,video_dominant,intelligent,lms,4,administration,wifi_ap_1,wifi,academic_building,0.79,18.0,0.7,True
22,video_dominant,intelligent,lms,4,student_area,eth_academic,ethernet,academic_building,1.249,5.0,0.05,True
30,video_dominant,intelligent,lms,4,dormitory,eth_admin,ethernet,administration,1.06,5.0,0.05,True
33,video_dominant,intelligent,lms,4,dormitory,eth_server,ethernet,server_room,1.201,3.0,0.03,True
34,video_dominant,intelligent,lms,4,library,eth_lab,ethernet,computer_lab,0.787,4.0,0.05,True
39,video_dominant,intelligent,lms,4,computer_lab,eth_academic,ethernet,academic_building,0.898,5.0,0.05,True
40,video_dominant,intelligent,lms,4,academic_building,eth_server,ethernet,server_room,1.239,3.0,0.03,True
41,video_dominant,intelligent,lms,4,student_area,eth_admin,ethernet,administration,0.754,5.0,0.05,True
49,video_dominant,intelligent,lms,4,student_area,eth_lab,ethernet,computer_lab,1.144,4.0,0.05,True
62,video_dominant,intelligent,lms,4,computer_lab,wifi_ap_2,wifi,library,0.941,22.0,0.9,True
63,video_dominant,intelligent,lms,4,student_area,eth_academic,ethernet,academic_building,0.804,5.0,0.05,True
72,video_dominant,intelligent,lms,4,computer_lab,eth_server,ethernet,server_room,0.96,3.0,0.03,True
74,video_dominant,intelligent,lms,4,dormitory,eth_admin,ethernet,administration,1.058,5.0,0.05,True
78,video_dominant,intelligent,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.201,4.0,0.05,True
79,video_dominant,intelligent,lms,4,academic_building,eth_academic,ethernet,academic_building,0.949,5.0,0.05,True
82,video_dominant,intelligent,lms,4,computer_lab,wifi_ap_1,wifi,academic_building,1.236,18.0,0.7,True
103,video_dominant,intelligent,lms,4,computer_lab,eth_server,ethernet,server_room,1.106,3.0,0.03,True
107,video_dominant,intelligent,lms,4,computer_lab,eth_admin,ethernet,administration,1.11,5.0,0.05,True
111,video_dominant,intelligent,lms,4,student_area,eth_server,ethernet,server_room,1.227,3.0,0.03,True
112,video_dominant,intelligent,lms,4,dormitory,eth_academic,ethernet,academic_building,0.784,5.0,0.05,True
115,video_dominant,intelligent,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.228,4.0,0.05,True
116,video_dominant,intelligent,lms,4,administration,eth_academic,ethernet,academic_building,0.811,5.0,0.05,True
120,video_dominant,intelligent,lms,4,library,eth_server,ethernet,server_room,0.827,3.0,0.03,True
122,video_dominant,intelligent,lms,4,academic_building,eth_admin,ethernet,administration,1.131,5.0,0.05,True
123,video_dominant,intelligent,lms,4,dormitory,eth_lab,ethernet,computer_lab,1.173,4.0,0.05,True
125,video_dominant,intelligent,lms,4,academic_building,eth_server,ethernet,server_room,1.054,3.0,0.03,True
126,video_dominant,intelligent,lms,4,administration,eth_academic,ethernet,academic_building,0.884,5.0,0.05,True
137,video_dominant,intelligent,lms,4,dormitory,eth_admin,ethernet,administration,1.054,5.0,0.05,True
140,video_dominant,intelligent,lms,4,computer_lab,eth_server,ethernet,server_room,0.993,3.0,0.03,True
141,video_dominant,intelligent,lms,4,academic_building,eth_lab,ethernet,computer_lab,0.86,4.0,0.05,True
150,video_dominant,intelligent,lms,4,computer_lab,eth_academic,ethernet,academic_building,0.952,5.0,0.05,True
1,video_dominant,intelligent,web,3,student_area,wifi_ap_2,wifi,library,1.74,22.0,0.9,True
8,video_dominant,intelligent,web,3,academic_building,wifi_ap_3,wifi,student_area,1.364,26.0,1.1,True
23,video_dominant,intelligent,web,3,dormitory,wifi_ap_1,wifi,academic_building,1.859,18.0,0.7,True
24,video_dominant,intelligent,web,3,administration,wifi_ap_2,wifi,library,1.779,22.0,0.9,True
29,video_dominant,intelligent,web,3,library,wifi_ap_4,wifi,dormitory,1.256,28.0,1.3,True
37,video_dominant,intelligent,web,3,library,wifi_ap_1,wifi,academic_building,1.875,18.0,0.7,True
47,video_dominant,intelligent,web,3,administration,wifi_ap_3,wifi,student_area,1.636,26.0,1.1,True
55,video_dominant,intelligent,web,3,dormitory,eth_admin,ethernet,administration,1.851,5.0,0.05,True
60,video_dominant,intelligent,web,3,academic_building,eth_academic,ethernet,academic_building,1.323,5.0,0.05,True
73,video_dominant,intelligent,web,3,library,eth_lab,ethernet,computer_lab,1.789,4.0,0.05,True
81,video_dominant,intelligent,web,3,academic_building,eth_server,ethernet,server_room,1.622,3.0,0.03,True
85,video_dominant,intelligent,web,3,computer_lab,eth_academic,ethernet,academic_building,1.28,5.0,0.05,True
91,video_dominant,intelligent,web,3,library,eth_server,ethernet,server_room,1.567,3.0,0.03,True
93,video_dominant,intelligent,web,3,computer_lab,eth_lab,ethernet,computer_lab,1.21,4.0,0.05,True
97,video_dominant,intelligent,web,3,administration,eth_admin,ethernet,administration,1.516,5.0,0.05,True
106,video_dominant,intelligent,web,3,academic_building,eth_academic,ethernet,academic_building,1.765,5.0,0.05,True
110,video_dominant,intelligent,web,3,student_area,eth_server,ethernet,server_room,1.445,3.0,0.03,True
113,video_dominant,intelligent,web,3,academic_building,eth_lab,ethernet,computer_lab,1.449,4.0,0.05,True
114,video_dominant,intelligent,web,3,student_area,eth_admin,ethernet,administration,1.734,5.0,0.05,True
144,video_dominant,intelligent,web,3,student_area,eth_server,ethernet,server_room,1.371,3.0,0.03,True
6,video_dominant,intelligent,file_download,2,library,wifi_ap_4,wifi,dormitory,9.923,28.0,1.3,True
13,video_dominant,intelligent,file_download,2,dormitory,wifi_ap_2,wifi,library,6.399,22.0,0.9,True
14,video_dominant,intelligent,file_download,2,academic_building,wifi_ap_3,wifi,student_area,8.89,26.0,1.1,True
20,video_dominant,intelligent,file_download,2,dormitory,wifi_ap_1,wifi,academic_building,9.49,18.0,0.7,True
35,video_dominant,intelligent,file_download,2,computer_lab,eth_academic,ethernet,academic_building,7.197,5.0,0.05,True
38,video_dominant,intelligent,file_download,2,academic_building,eth_lab,ethernet,computer_lab,6.949,4.0,0.05,True
42,video_dominant,intelligent,file_download,2,administration,eth_admin,ethernet,administration,9.894,5.0,0.05,True
43,video_dominant,intelligent,file_download,2,administration,eth_server,ethernet,server_room,7.987,3.0,0.03,True
44,video_dominant,intelligent,file_download,2,student_area,eth_lab,ethernet,computer_lab,9.103,4.0,0.05,True
54,video_dominant,intelligent,file_download,2,library,eth_academic,ethernet,academic_building,7.028,5.0,0.05,True
65,video_dominant,intelligent,file_download,2,student_area,eth_server,ethernet,server_room,9.661,3.0,0.03,True
75,video_dominant,intelligent,file_download,2,student_area,eth_admin,ethernet,administration,6.131,5.0,0.05,True
88,video_dominant,intelligent,file_download,2,library,eth_academic,ethernet,academic_building,9.95,5.0,0.05,True
90,video_dominant,intelligent,file_download,2,library,eth_server,ethernet,server_room,6.059,3.0,0.03,True
128,video_dominant,intelligent,file_download,2,student_area,eth_lab,ethernet,computer_lab,6.024,4.0,0.05,True
129,video_dominant,intelligent,file_download,2,computer_lab,eth_server,ethernet,server_room,8.629,3.0,0.03,True
134,video_dominant,intelligent,file_download,2,computer_lab,eth_admin,ethernet,administration,6.34,5.0,0.05,True
12,video_dominant,intelligent,background_update,1,student_area,wifi_ap_2,wifi,library,3.555,22.0,0.9,True
36,video_dominant,intelligent,background_update,1,administration,wifi_ap_4,wifi,dormitory,2.625,28.0,1.3,True
58,video_dominant,intelligent,background_update,1,administration,eth_lab,ethernet,computer_lab,3.336,4.0,0.05,True
59,video_dominant,intelligent,background_update,1,computer_lab,eth_academic,ethernet,academic_building,2.799,5.0,0.05,True
124,video_dominant,intelligent,background_update,1,computer_lab,eth_lab,ethernet,computer_lab,3.17,4.0,0.05,True
142,video_dominant,intelligent,background_update,1,academic_building,eth_server,ethernet,server_room,2.262,3.0,0.03,True
1,wifi_overload,baseline,web,3,student_area,wifi_ap_3,wifi,student_area,1.211,26.0,1.1,True
2,wifi_overload,baseline,voice,5,student_area,wifi_ap_3,wifi,student_area,0.167,26.0,1.1,False
3,wifi_overload,baseline,background_update,1,student_area,wifi_ap_3,wifi,student_area,3.498,26.0,1.1,True
4,wifi_overload,baseline,background_update,1,library,wifi_ap_2,wifi,library,2.905,22.0,0.9,True
5,wifi_overload,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,4.178,26.0,1.1,True
6,wifi_overload,baseline,web,3,student_area,wifi_ap_3,wifi,student_area,1.778,26.0,1.1,True
7,wifi_overload,baseline,web,3,library,wifi_ap_2,wifi,library,1.375,22.0,0.9,True
8,wifi_overload,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,4.266,28.0,1.3,True
9,wifi_overload,baseline,web,3,library,wifi_ap_2,wifi,library,1.804,22.0,0.9,True
10,wifi_overload,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,1.229,28.0,1.3,True
11,wifi_overload,baseline,web,3,library,wifi_ap_2,wifi,library,1.302,22.0,0.9,True
12,wifi_overload,baseline,video,5,library,wifi_ap_2,wifi,library,3.347,22.0,0.9,True
13,wifi_overload,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,3.151,28.0,1.3,True
14,wifi_overload,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,2.991,28.0,1.3,True
15,wifi_overload,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,7.796,28.0,1.3,True
16,wifi_overload,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,3.214,28.0,1.3,True
17,wifi_overload,baseline,background_update,1,student_area,wifi_ap_3,wifi,student_area,3.546,26.0,1.1,True
18,wifi_overload,baseline,web,3,library,wifi_ap_2,wifi,library,1.455,22.0,0.9,True
19,wifi_overload,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.901,28.0,1.3,True
20,wifi_overload,baseline,video,5,library,wifi_ap_2,wifi,library,3.704,22.0,0.9,True
21,wifi_overload,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.904,26.0,1.1,True
22,wifi_overload,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.153,26.0,1.1,True
23,wifi_overload,baseline,file_download,2,library,wifi_ap_2,wifi,library,8.46,22.0,0.9,True
24,wifi_overload,baseline,web,3,student_area,wifi_ap_3,wifi,student_area,1.56,26.0,1.1,True
25,wifi_overload,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,3.594,28.0,1.3,True
26,wifi_overload,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,1.076,28.0,1.3,True
27,wifi_overload,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,1.001,26.0,1.1,True
28,wifi_overload,baseline,background_update,1,student_area,wifi_ap_3,wifi,student_area,2.405,26.0,1.1,True
29,wifi_overload,baseline,file_download,2,student_area,wifi_ap_3,wifi,student_area,9.93,26.0,1.1,True
30,wifi_overload,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,3.345,28.0,1.3,True
31,wifi_overload,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,4.982,26.0,1.1,True
32,wifi_overload,baseline,web,3,dormitory,wifi_ap_4,wifi,dormitory,1.244,28.0,1.3,True
33,wifi_overload,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,0.944,26.0,1.1,True
34,wifi_overload,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,8.392,28.0,1.3,True
35,wifi_overload,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,7.339,28.0,1.3,True
36,wifi_overload,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,1.089,28.0,1.3,True
37,wifi_overload,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,4.703,28.0,1.3,True
38,wifi_overload,baseline,background_update,1,dormitory,wifi_ap_4,wifi,dormitory,3.56,28.0,1.3,True
39,wifi_overload,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,1.082,28.0,1.3,True
40,wifi_overload,baseline,background_update,1,student_area,wifi_ap_3,wifi,student_area,3.702,26.0,1.1,True
41,wifi_overload,baseline,web,3,student_area,wifi_ap_3,wifi,student_area,1.222,26.0,1.1,True
42,wifi_overload,baseline,web,3,library,wifi_ap_2,wifi,library,1.357,22.0,0.9,True
43,wifi_overload,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,1.157,26.0,1.1,True
44,wifi_overload,baseline,web,3,dormitory,wifi_ap_4,wifi,dormitory,1.873,28.0,1.3,True
45,wifi_overload,baseline,background_update,1,library,wifi_ap_2,wifi,library,3.219,22.0,0.9,True
46,wifi_overload,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,0.759,26.0,1.1,True
47,wifi_overload,baseline,lms,4,library,wifi_ap_2,wifi,library,0.921,22.0,0.9,True
48,wifi_overload,baseline,file_download,2,library,wifi_ap_2,wifi,library,6.906,22.0,0.9,True
49,wifi_overload,baseline,video,5,library,wifi_ap_2,wifi,library,3.592,22.0,0.9,True
50,wifi_overload,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,9.083,28.0,1.3,True
51,wifi_overload,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,6.151,28.0,1.3,True
52,wifi_overload,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.816,28.0,1.3,True
53,wifi_overload,baseline,lms,4,library,wifi_ap_2,wifi,library,0.84,22.0,0.9,True
54,wifi_overload,baseline,web,3,dormitory,wifi_ap_4,wifi,dormitory,1.732,28.0,1.3,True
55,wifi_overload,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.087,26.0,1.1,True
56,wifi_overload,baseline,lms,4,dormitory,wifi_ap_4,wifi,dormitory,0.869,28.0,1.3,True
57,wifi_overload,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,1.126,26.0,1.1,True
58,wifi_overload,baseline,file_download,2,library,wifi_ap_2,wifi,library,8.136,22.0,0.9,True
59,wifi_overload,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,1.202,26.0,1.1,True
60,wifi_overload,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,4.894,28.0,1.3,True
61,wifi_overload,baseline,background_update,1,student_area,wifi_ap_3,wifi,student_area,3.404,26.0,1.1,True
62,wifi_overload,baseline,file_download,2,dormitory,wifi_ap_4,wifi,dormitory,8.11,28.0,1.3,True
63,wifi_overload,baseline,background_update,1,library,wifi_ap_2,wifi,library,3.452,22.0,0.9,True
64,wifi_overload,baseline,video,5,student_area,wifi_ap_3,wifi,student_area,3.104,26.0,1.1,True
65,wifi_overload,baseline,lms,4,student_area,wifi_ap_3,wifi,student_area,1.027,26.0,1.1,True
66,wifi_overload,baseline,video,5,dormitory,wifi_ap_4,wifi,dormitory,4.702,28.0,1.3,True
67,wifi_overload,baseline,video,5,library,wifi_ap_2,wifi,library,3.546,22.0,0.9,True
68,wifi_overload,baseline,background_update,1,library,wifi_ap_2,wifi,library,3.497,22.0,0.9,True
69,wifi_overload,baseline,video,5,library,wifi_ap_2,wifi,library,4.633,22.0,0.9,True
